time_sec,filtered_amplitude
3.976,-0.20629798214407036
3.98,0.18706683955503403
3.984,-0.2282170361209314
3.988,0.15158654213059566
3.992,-0.21427135933063576
3.996,0.1407025209533373
4.0,-0.06989517746436534
4.004,0.015894329827355128
4.008,0.002532016997539069
4.012,-0.0045367472474599204
4.016,-0.027473376859278874
4.02,0.053095362706268225
4.024,0.03307980480360463
4.028,-0.04355176399955548
4.032,0.034242017596950676
4.036,0.023441486687214567
4.04,0.01966722900274621
4.044,0.003113738693723682
4.048,-0.030584814805322907
4.052,0.038622783023196404
4.056,-0.02223039280124206
4.06,0.03998061987576553
4.064,-0.05634939441342706
4.068,0.00560871681087534
4.072,-0.00960573032345065
4.076,0.01577257153334602
4.08,-0.037800002191333414
4.084,0.056486160229902
4.088,-0.02536956322366809
4.092,-0.006198986993884759
4.096,0.02318092838329105
4.1,0.010556530881596275
4.104,0.00021369739255860725
4.108,-0.04502920893024357
4.112,0.0576035857429661
4.116,-0.037003587436836995
4.12,0.02735083089088746
4.124,-0.0485077899419721
4.128,0.040940682862998436
4.132,-0.023899682228251947
4.136,0.015480478399034811
4.14,-0.017752034008224213
4.144,0.016383047996152204
4.148,-0.0036445366462367016
4.152,-0.0166526048925616
4.156,0.029795738794345702
4.16,-0.011652187531253801
4.164,0.010819398320510962
4.168,-0.04329637217454384
4.172,0.028335985758852888
4.176,-0.00743893482469825
4.18,0.010128931766271719
4.184,-0.034505398629471495
4.188,0.04029840185989415
4.192,-0.019634092294727425
4.196,0.01552136438702477
4.2,-0.011083484639386309
4.204,0.015261538650478204
4.208,-0.01421980412751103
4.212,0.000997184139469605
4.216,0.00433235837395486
4.22,0.006989803912281976
4.224,0.0017160806563349857
4.228,-0.012977077004746604
4.232,0.010614224741160925
4.236,-0.0030997575112297732
4.24,-0.003644147723494821
4.244,-0.006950526068555968
4.248,0.008080067509072492
4.252,-0.006085125307848574
4.256,0.0036237089533169807
4.26,-0.005104975339744218
4.264,0.0020149419747032896
4.268,-0.0050879874536882
4.272,-0.003304809953474178
4.276,0.006050674600953047
4.28,-0.00043023848801174077
4.284,-0.002588444103697984
4.288,-0.003728794380802273
4.292,0.00047021425951722796
4.296,0.0009040246353061365
4.3,-0.002855371117936689
4.304,-0.0012480500758658753
4.308,-0.0006789663195058207
4.312,0.0037858845405131965
4.316,-0.008036429167553732
4.32,0.003764242631428844
4.324,0.0014139647935815826
4.328,0.00039133881207160264
4.332,-0.0025133041133385916
4.336,0.00514683288909579
4.34,-0.002492418927681711
4.344,-0.0014987670126136745
4.348,-0.001954349361610875
4.352,0.005513825240863662
4.356,-0.0022540302963199054
4.36,0.001113563669608129
4.364,-0.002179045245399568
4.368,0.0026369915146927042
4.372,-0.0019666040664038198
4.376,0.00019905706387364966
4.38,0.0011688147404802975
4.384,0.001748839471085385
4.388,-0.0035642548786659484
4.392,-0.00042036261448384675
4.396,0.0006839062374535985
4.4,8.848190539546361e-05
4.404,0.0007244525364316722
4.408,-0.002778933439103374
4.412,0.0009631580631111552
4.416,2.6946002014351765e-05
4.42,-9.09012439546409e-05
4.424,-0.0012525590007149993
4.428,0.00302470557730246
4.432,-0.0004712461560699357
4.436,-0.0016688173219076515
4.44,0.00023122803916460902
4.444,0.0028468518480882932
4.448,-0.001753099327805039
4.452,0.000801657807194076
4.456,0.000250958129354332
4.46,0.0011291485452972093
4.464,0.0004885484982472487
4.468,0.0014424218820884864
4.472,-0.002588076589437727
4.476,0.000433140092921505
4.48,0.00034208354478585556
4.484,0.0004924887937075329
4.488,0.0008995428996218288
4.492,-0.0008498181615032139
4.496,-0.0011039396002913992
4.5,0.0006566297775103865
4.504,-0.00019522321586280721
4.508,-0.0008550371950813929
4.512,0.0005803640803454729
4.516,-0.0016936000188799002
4.52,-0.0013993979483635478
4.524,0.0014173786075314188
4.528,0.0005144642906528844
4.532,0.0009975642876616218
4.536,0.0014504768747439498
4.54,-0.0019989091682528454
4.544,-0.0019912281017575124
4.548,-0.00021644493143498038
4.552,0.0016230046592745242
4.556,0.0012151059835635483
4.56,-0.00020370135413351167
4.564,0.0003129243259447739
4.568,0.001461147908441168
4.572,0.00015671619853260777
4.576,0.0009227565825601152
4.58,-0.000532170144156087
4.584,0.0004577980361428632
4.588,-0.0003335616421151314
4.592,0.0010483823711118752
4.596,-0.0009232821640025126
4.6,-0.0010295795771749112
4.604,-0.0011469006256094392
4.608,-0.0003751736702499216
4.612,-0.0007994166048185353
4.616,-0.00013569907627977005
4.62,-0.0007796992922343265
4.624,-0.0008426062336102403
4.628,-0.00041270127820378056
4.632,-0.0002888232050290803
4.636,0.0008766209598938626
4.64,-0.0010159372646454422
4.644,-0.00019670083517803584
4.648,5.9515587428986464e-06
4.652,0.00018469602242169683
4.656,4.539908908560947e-05
4.66,-0.0004820355304998256
4.664,0.00017321686000305845
4.668,0.001061419669358599
4.672,-0.0001574987470947205
4.676,0.000511019035011768
4.68,-0.00022996212778252884
4.684,-0.00012683595901680453
4.688,-3.0404975201817587e-06
4.692,-0.00048672104591793326
4.696,-0.0004374350235307425
4.7,0.00038227573935729604
4.704,-0.0008193060424972073
4.708,0.0006960027862528858
4.712,0.0006053106030999296
4.716,3.267958741897614e-05
4.72,0.0003029812732509463
4.724,-0.0004928660736652143
4.728,0.0003558014927610856
4.732,0.0006413596081218868
4.736,0.0004200988881113761
4.74,0.0002448602559846043
4.744,-0.0001533849089076516
4.748,-0.0003674379190426784
4.752,-0.0003498291330034488
4.756,-0.0008788390564568619
4.76,-0.00023544504387336206
4.764,-0.0006615245716260402
4.768,-0.00015596367873397973
4.772,-0.000231192767800883
4.776,-0.0003526427668741056
4.78,-5.594783813201667e-05
4.784,0.0008449024422260275
4.788,-5.705689241586729e-05
4.792,4.70050470953703e-05
4.796,0.0003036647558569183
4.8,-0.000886118853850041
4.804,-0.00017310136892081563
4.808,0.0005829402122599647
4.812,-0.0003583697485030988
4.816,0.00028083863467054143
4.82,-0.0005535232892348743
4.824,-0.000460182960255291
4.828,-0.0001475082244184733
4.832,0.0004485069289937582
4.836,0.00021825280005455876
4.84,-9.218356853316942e-05
4.844,0.0006219716020259879
4.848,-0.00016662602415073487
4.852,-0.0002410754597826112
4.856,0.0006569644016358422
4.86,8.106184756227556e-05
4.864,0.0008075301773094903
4.868,6.949316881522498e-05
4.872,4.350836475335027e-05
4.876,-6.28080164711736e-05
4.88,-0.00024594935382980386
4.884,5.572477981879423e-06
4.888,0.00012403385573986632
4.892,9.919259233942046e-05
4.896,-3.650117184248543e-05
4.9,-0.0002658790712867634
4.904,-0.0001865528074079938
4.908,0.00029303547056706944
4.912,0.0002982555458620753
4.916,-0.00016978932307938873
4.92,-0.0002055113336853096
4.924,0.0001533089724461473
4.928,9.734566293185371e-05
4.932,-0.00023276017353272748
4.936,-0.00026684109841509565
4.94,-0.00019025110798426902
4.944,-7.354811669764979e-05
4.948,-0.00020249072289377354
4.952,0.0004343133495931154
4.956,0.00010738950741665378
4.96,2.282800405508096e-05
4.964,-0.00023239174736478625
4.968,9.067283802823474e-05
4.972,-0.00019170084638618558
4.976,-6.306879646174207e-05
4.98,-0.00024058896802226998
4.984,-0.00025084358633764884
4.988,-0.00016929174602223868
4.992,-0.00018362614555533045
4.996,0.00015946753438901093
5.0,0.00041512920356181636
5.004,-2.3984074699164825e-05
5.008,5.7752291947199535e-05
5.012,0.0003969071820447055
5.016,-0.0001117589461233161
5.02,-0.0002271738202250975
5.024,0.00019508037708725143
5.028,-3.2831158677351137e-05
5.032,-0.0001269955621926908
5.036,0.00010077926957914131
5.04,0.0002649035404961262
5.044,-8.541044771690375e-05
5.048,8.85409360531332e-05
5.052,0.00038622237176569904
5.056,2.2272820088486363e-05
5.06,0.000218392522407089
5.064,-0.00011775434674496526
5.068,5.981985988380485e-05
5.072,5.384213662343318e-05
5.076,-0.000221447029552459
5.08,-7.431358784269572e-05
5.084,0.00026765548140244763
5.088,-0.00011363706587874793
5.092,0.0001389664059476506
5.096,0.00016690060131751357
5.1,0.00020840250910378493
5.104,1.0097299602218963e-05
5.108,0.0001501896597137348
5.112,5.8397008502833966e-05
5.116,-4.0045721099650105e-05
5.12,-0.0001893316309612396
5.124,1.1568284781999081e-05
5.128,-4.5203209271998596e-05
5.132,0.0001354559500620105
5.136,-5.912718074479037e-05
5.14,2.2251688943041956e-05
5.144,0.0001118254490499138
5.148,7.838229191686916e-05
5.152,1.3254393101592243e-05
5.156,7.559432015048694e-05
5.16,-0.00014351535625403963
5.164,-8.383348667920434e-05
5.168,5.577747805205207e-06
5.172,-7.752795625940859e-06
5.176,0.0002299199261230892
5.18,0.00015717606184603033
5.184,8.845817343991743e-05
5.188,7.950833675894272e-05
5.192,7.705592224863492e-05
5.196,0.00018989661973647882
5.2,-0.00012104718741866693
5.204,-4.544494330696486e-05
5.208,-3.795203533302793e-05
5.212,-0.00012327659376512213
5.216,-9.801468607462757e-05
5.22,-2.6371805922615934e-05
5.224,0.00014187189299870765
5.228,-2.494396691763752e-05
5.232,4.770815411643542e-05
5.236,3.0124657337792066e-05
5.24,-8.970700373067237e-05
5.244,4.7809348675474706e-05
5.248,-0.00011016075107435618
5.252,-1.1849226572323948e-05
5.256,-0.0001760995929509842
5.26,7.570233007088853e-06
5.264,-3.5076987707126185e-05
5.268,-6.02749979080992e-05
5.272,8.85545831997451e-06
5.276,6.324503388135987e-05
5.28,-1.7616059940448643e-06
5.284,-2.9736341667644113e-05
5.288,-0.00028088719660269664
5.292,2.8783313325091592e-05
5.296,0.00022359769170743937
5.3,5.737494160572227e-05
5.304,-0.00013621932884626302
5.308,1.1492551983172731e-05
5.312,0.00027048351408628685
5.316,-4.2909666599109955e-05
5.32,9.87310937962974e-05
5.324,6.445780135701427e-05
5.328,0.00017791460258306945
5.332,4.926708957794075e-05
5.336,-5.7166252612605273e-05
5.34,2.2600457504381863e-05
5.344,-8.907038191363109e-07
5.348,-5.857360979061815e-05
5.352,-8.164074200577808e-05
5.356,-2.719181669731272e-06
5.36,5.054906532181279e-05
5.364,3.766266350660082e-05
5.368,0.00018647779905753696
5.372,0.00019820922200454634
5.376,5.453219315118382e-05
5.38,-5.755197641066074e-05
5.384,-5.9347735979601515e-05
5.388,9.061215300599056e-05
5.392,3.0372043478476556e-05
5.396,-0.0001250156969013645
5.4,-5.31968467126619e-05
5.404,-8.943545277174612e-05
5.408,6.6076358119441745e-06
5.412,-8.201460944288019e-05
5.416,-0.000136033412978628
5.42,-4.555213250953924e-05
5.424,6.228939060506592e-06
5.428,8.701235840621519e-05
5.432,2.0998603109131424e-06
5.436,-4.1897663299256955e-06
5.44,-6.567485309294373e-05
5.444,5.871056576518848e-05
5.448,-1.2656848205296788e-05
5.452,1.0043282664970234e-06
5.456,-1.1032361192379325e-05
5.46,-6.48366726415318e-05
5.464,-3.8572686110980695e-05
5.468,1.8653597553043636e-05
5.472,-2.2068484034505666e-05
5.476,8.612786285963542e-05
5.48,3.026433351463189e-06
5.484,1.8138019601304024e-05
5.488,2.396429776010688e-05
5.492,0.00010347108664956442
5.496,8.034372339220214e-05
5.5,8.017878771203357e-05
5.504,-4.753885606870748e-05
5.508,-2.1886230864632014e-05
5.512,-1.8741544809436194e-05
5.516,-4.7467630655781454e-05
5.52,-8.918291494717095e-05
5.524,-8.068714838952199e-05
5.528,-5.365309187086958e-05
5.532,3.1545059269318434e-05
5.536,8.808451378260052e-05
5.54,3.849540301551157e-05
5.544,-8.084599654879286e-06
5.548,-1.2898771725290194e-05
5.552,2.6389762544861674e-05
5.556,-4.211846780019276e-05
5.56,-3.7234803631653854e-05
5.564,-1.1694297359275563e-05
5.568,7.409576980855103e-05
5.572,3.193042939525161e-05
5.576,7.918428428370108e-05
5.58,6.864832947018154e-05
5.584,3.594514156517352e-05
5.588,-7.058951975891066e-05
5.592,-3.265448029103999e-05
5.596,-5.930472729376703e-05
5.6,7.018194828008747e-05
5.604,4.6043349550205735e-05
5.608,-2.1921309809082135e-05
5.612,-8.66710255282759e-05
5.616,0.00013408410862217525
5.62,0.00017719375738976472
5.624,4.217951107707122e-05
5.628,-4.824003619082594e-05
5.632,-0.00013819834603153198
5.636,-0.00019163885951593775
5.64,-0.00011787738323364036
5.644,-5.315036805230512e-05
5.648,5.456206281203842e-05
5.652,-0.00011069245141531882
5.656,-0.00021541266182696138
5.66,-0.00017015752816146342
5.664,0.00012902099608544607
5.668,-7.255054092188259e-05
5.672,-0.0002304141748351423
5.676,-4.9437000519376264e-05
5.68,7.973174199018644e-05
5.684,-4.344822406468616e-05
5.688,-5.528443182489784e-05
5.692,0.00046303756463343725
5.696,-0.00036116138769731184
5.7,3.55857092995427e-06
5.704,0.00047298593710739693
5.708,0.000548223207794887
5.712,0.00021945457663192047
5.716,5.686594878483603e-05
5.72,-0.00025140386489227507
5.724,-0.00017833498491240992
5.728,-0.00043299266722359315
5.732,-0.0006198236533632239
5.736,-0.0001396156591739088
5.74,0.0005213221310772354
5.744,-2.850348474783052e-05
5.748,0.0006793104840054509
5.752,-4.889588834562e-05
5.756,0.0009322297093508611
5.76,-0.0006073374790963891
5.764,0.0002958479674641341
5.768,-0.00033968997701246627
5.772,0.0003134337831405075
5.776,0.0003033542638292171
5.78,5.306223429820596e-05
5.784,-0.0003618645415253676
5.788,-0.00033007674693748105
5.792,-0.00017096776198823868
5.796,0.0005278500592597816
5.8,7.595061767989072e-05
5.804,0.0006888369944049607
5.808,-0.0008456967143017353
5.812,-0.0005272413698465039
5.816,-0.0005356010229328255
5.82,-0.0002093950495683769
5.824,0.00021041722871415058
5.828,0.0010043868701365263
5.832,-0.0007693953255107388
5.836,6.85840391352469e-05
5.84,-0.0017602541694584223
5.844,-0.0012581561177053826
5.848,0.00024037986978843993
5.852,0.0013381248940991198
5.856,0.0002583175314255061
5.86,0.0006634947459250688
5.864,-0.000615261441738026
5.868,-0.0005427628939929374
5.872,-0.00017744493820131722
5.876,0.0008904289263137206
5.88,0.0010734525502015817
5.884,0.001733878070310004
5.888,-0.000119008534841077
5.892,-0.0018972527335488116
5.896,-0.0008416698016988051
5.9,0.0002649163644256945
5.904,0.0010008577051859094
5.908,0.0005967398899472318
5.912,0.0012565889624793194
5.916,0.0002683086859245185
5.92,0.000250601885484143
5.924,-0.00022764656880861753
5.928,-0.0003859522975727157
5.932,-0.0003664711267730284
5.936,0.00018282692426930508
5.94,0.0009661159162208516
5.944,0.0006051027573733758
5.948,-0.0009600730445336383
5.952,-2.7972924927656474e-05
5.956,0.0011327841797051023
5.96,-0.0017398758069272166
5.964,-0.0011422892513558468
5.968,0.0011314505967514586
5.972,0.0008519809830595752
5.976,0.0004606547474149987
5.98,0.0014038603995433906
5.984,-2.4672885624846198e-05
5.988,0.0007398537322810873
5.992,0.00015818756598427278
5.996,-0.00024736983811722736
6.0,-0.0015795181949849913
6.004,0.0009766065567289445
6.008,-0.002014739369407148
6.012,-0.00025157900164002057
6.016,-0.0007575583870150453
6.02,-0.0025121777799776016
6.024,-0.0005703690254218967
6.028,-0.001848090916745933
6.032,-0.0015792375604978804
6.036,-0.0013047336613343575
6.04,0.0010789622880128156
6.044,-0.0006437193360000766
6.048,1.3280244706270489e-05
6.052,0.0020379727860555382
6.056,0.00108221647428311
6.06,-0.001323469836531454
6.064,-0.0012709873490726257
6.068,-0.0008219579663002824
6.072,-0.0018785461184813868
6.076,0.0013749184129160734
6.08,-0.0012218799909013772
6.084,0.00012139433404323456
6.088,0.0006816466950466412
6.092,0.004776709275508848
6.096,-0.00021893975117765065
6.1,2.890531800664959e-05
6.104,0.001660573129622085
6.108,0.0011782482374434558
6.112,-0.0005989181038798162
6.116,-0.003182940440411593
6.12,-0.001227627316867027
6.124,0.00318572448577907
6.128,0.0001887490475181165
6.132,0.0005411363530776424
6.136,0.0015855930723936542
6.14,0.0010851340341142884
6.144,-0.00041671207005410804
6.148,0.00310318751809564
6.152,-0.00296508656416448
6.156,0.0038623576633660234
6.16,-0.0011244404488391
6.164,-0.00413812555390865
6.168,-0.004595781023042051
6.172,0.005583023275236094
6.176,0.00038083851117439615
6.18,-4.4923713517475914e-05
6.184,-0.005105400294304156
6.188,-0.0037118103298551855
6.192,0.0031258433829421564
6.196,0.0017066433140183724
6.2,0.005799419687679875
6.204,-0.008248579778674537
6.208,-0.001904338618594039
6.212,0.005220713419699811
6.216,0.0013168630046777464
6.22,0.00028389709251958034
6.224,-0.004162640178184434
6.228,-0.00038704941062437254
6.232,-0.00800908615399951
6.236,-0.00525349929023973
6.24,0.0004428301908315005
6.244,-0.00021148212569989028
6.248,0.024667399476445306
6.252,-0.01791242956352906
6.256,0.01246773113017064
6.26,-0.01962453429427734
6.264,-0.02114918665069671
6.268,0.004369025763464378
6.272,-0.009737521425222126
6.276,0.03466404315316767
6.28,-0.01248130204597899
6.284,-0.002088351139830252
6.288,-0.006065236771525641
6.292,-0.009278338095222678
6.296,0.05073995891188821
6.3,-0.026101093566684202
6.304,0.02614486394333059
6.308,-0.03770228438608777
6.312,-0.012589748913025145
6.316,-0.009602063066526738
6.32,-0.01404271153530999
6.324,0.05406884370227718
6.328,-0.024032306764628527
6.332,0.05860194094134516
6.336,-0.04746733509627904
6.34,0.001416131429777516
6.344,-0.017393131807870818
6.348,-0.02823933010764021
6.352,0.07427287833820764
6.356,-0.0484111069709572
6.36,0.07947240487254645
6.364,-0.0651200360987836
6.368,-0.006119409173786766
6.372,-0.005427058630455502
6.376,-0.041142549713471296
6.38,0.09577976310623189
6.384,-0.06542018072510568
6.388,0.13009528601833015
6.392,-0.10600617176891208
6.396,-0.008913601629675203
6.4,-0.022393049938241514
6.404,-0.05301310357362117
6.408,0.14523343176315082
6.412,-0.11750198915434881
6.416,0.13964210209616873
6.42,-0.04384251339753222
6.424,-0.021149534996005356
6.428,0.010145504227609518
6.432,-0.1310632618273517
6.436,0.15785882709951835
6.44,-0.05234429088689633
6.444,0.05170870045530924
6.448,-0.019824284382966247
6.452,-0.10479897249055219
6.456,0.09130730637771792
6.46,-0.038929328603925645
6.464,0.06998062435180642
6.468,-0.026305418667466593
6.472,-0.10393477505185954
6.476,0.09408026539812056
6.48,-0.03252064952291978
6.484,-0.013366787413531754
6.488,0.07939126232766065
6.492,-0.10178660358205266
6.496,0.0600421668067401
6.5,0.007904456612434028
6.504,-0.06170002267087758
6.508,0.10722788922014273
6.512,-0.048957780020372
6.516,-0.12703474518773264
6.52,0.12733825391088785
6.524,-0.0350729014296303
6.528,0.06704046815701939
6.532,0.02771928314883013
6.536,-0.1851374114401973
6.54,0.16360363804617745
6.544,-0.04419186169877445
6.548,-0.008628991710140095
6.552,0.03753559529362299
6.556,-0.15798232073742988
6.56,0.16393664620412196
6.564,0.0048048062800058215
6.568,-0.14628031764441435
6.572,0.15385280275134144
6.576,-0.10312862779940285
6.58,0.08606705441044527
6.584,0.04114602973978891
6.588,-0.19937268076564174
6.592,0.16046580451431408
6.596,-0.06663540613703482
6.6,-0.035461394006270276
6.604,0.07239456120319239
6.608,-0.18828475847529486
6.612,0.18997594493820605
6.616,0.006021358191488723
6.62,-0.1490167385929587
6.624,0.11335425339738207
6.628,-0.13213535149617334
6.632,0.141391363347803
6.636,0.07904611188766755
6.64,-0.227689270751939
6.644,0.26304968128383704
6.648,-0.2030697908627158
6.652,0.1549898283911539
6.656,-0.022466408262781797
6.66,-0.1442675262742005
6.664,0.2503697461895579
6.668,-0.2572689082592299
6.672,0.30143788952239703
6.676,-0.25318857251324417
6.68,0.16422942143228558
6.684,-0.10784846434365172
6.688,-0.05584290501385525
6.692,0.145094701155353
6.696,-0.2120269443811743
6.7,0.3039666137171294
6.704,-0.2768689906739827
6.708,0.20565468654246288
6.712,-0.15791741131083248
6.716,-0.014661096868411305
6.72,0.08633581935372489
6.724,-0.18901603183841925
6.728,0.3102009395182135
6.732,-0.2723018999743157
6.736,0.2980203364782589
6.74,-0.2349320576491608
6.744,0.0939748136756718
6.748,-0.03476412609887415
6.752,-0.13404244194785475
6.756,0.2296506110011596
6.76,-0.2599359886339886
6.764,0.3501868518813475
6.768,-0.2751153194636607
6.772,0.2306289852457774
6.776,-0.1897916637964955
6.78,0.03173770704234352
6.784,-0.004578572360186531
6.788,-0.12791370707888336
6.792,0.22957362223667022
6.796,-0.2276168345769178
6.8,0.33449685371555743
6.804,-0.28109991433716097
6.808,0.26915842036221144
6.812,-0.2403165770171454
6.816,0.13182462565555203
6.82,-0.06787888464714938
6.824,-0.06735899299433583
6.828,0.14137196064379565
6.832,-0.20827750108923537
6.836,0.3021608135045646
6.84,-0.2810989060568859
6.844,0.3278057729339075
6.848,-0.2722762920072104
6.852,0.2539168263347052
6.856,-0.2017453008654767
6.86,0.08109032098165296
6.864,-0.02409684221245269
6.868,-0.10401530756911866
6.872,0.15771710108716977
6.876,-0.24316980805596466
6.88,0.30548877273238484
6.884,-0.29630361593426613
6.888,0.35436994832587726
6.892,-0.3071843855793448
6.896,0.3143196341250727
6.9,-0.2615875051737661
6.904,0.21845025436930152
6.908,-0.1767183781960796
6.912,0.08374520250780304
6.916,-0.07059312658729788
6.92,-0.043594770858673144
6.924,0.062109236281569107
6.928,-0.15480556747220223
6.932,0.20029565372921143
6.936,-0.24832199427135201
6.94,0.32006977992935065
6.944,-0.295970385431687
6.948,0.37508824356631615
6.952,-0.30312973603502946
6.956,0.2961343579657626
6.96,-0.23442276624862282
6.964,0.15558424189637257
6.968,-0.11433369543737275
6.972,0.0030190256138141686
6.976,0.04111017421829612
6.98,-0.14820477668682513
6.984,0.20855976286914485
6.988,-0.2397633840100623
6.992,0.2887474889601302
6.996,-0.26455959341216323
7.0,0.3225140833870061
7.004,-0.27398635493672
7.008,0.28561709106756317
7.012,-0.22356536176085195
7.016,0.15933195612411835
7.02,-0.11464561043210508
7.024,0.0034481940621398648
7.028,0.025744084857227987
7.032,-0.1275491881352578
7.036,0.2009196109564485
7.04,-0.24787299626142492
7.044,0.3354919952889822
7.048,-0.3023793753727236
7.052,0.2987254725011156
7.056,-0.2316542366789755
7.06,0.1293312998296644
7.064,-0.05523778239029991
7.068,-0.10813509638683885
7.072,0.1592186599591295
7.076,-0.2655393794059859
7.08,0.32826858996384606
7.084,-0.3164943146958089
7.088,0.35256580733766585
7.092,-0.29461272399319227
7.096,0.2394608163869058
7.1,-0.18181854814337678
7.104,0.048279847276199564
7.108,0.008876746291463471
7.112,-0.15112451286037254
7.116,0.21990530291087781
7.12,-0.234805532447288
7.124,0.3241250607049823
7.128,-0.2927772505338254
7.132,0.31232422723259856
7.136,-0.2612129504959141
7.14,0.1720047645321335
7.144,-0.15105695361651528
7.148,0.007672948907397757
7.152,0.015834307454588886
7.156,-0.1389134676904009
7.16,0.1988399612075274
7.164,-0.23078378969944222
7.168,0.32208669038273585
7.172,-0.26819544206297746
7.176,0.34378012257962104
7.18,-0.2613729721618954
7.184,0.2656976889282883
7.188,-0.22098023340506337
7.192,0.12569446603527826
7.196,-0.12331136458653112
7.2,0.010600341213346976
7.204,-0.042767512650358164
7.208,-0.07178838082285227
7.212,0.07706122814505742
7.216,-0.14671570662191152
7.22,0.2092900220359329
7.224,-0.20892159194004306
7.228,0.2766816967036246
7.232,-0.21777123563553377
7.236,0.29608288638403346
7.24,-0.2075647713817015
7.244,0.26872823262108086
7.248,-0.19958078596537826
7.252,0.24032026681831492
7.256,-0.20071660794101193
7.26,0.2026640879993466
7.264,-0.19100384011576482
7.268,0.1254582891752863
7.272,-0.15423171584476014
7.276,0.05809135584160137
7.28,-0.11419371952129022
7.284,-0.022312607516032555
7.288,-0.024908515436301962
7.292,-0.09006943684557482
7.296,0.0620580977627101
7.3,-0.12240451984017937
7.304,0.13581539706259158
7.308,-0.14421864770835663
7.312,0.19945132094049298
7.316,-0.1504780573558604
7.32,0.22989226026098622
7.324,-0.14405368317388004
7.328,0.2621794987800312
7.332,-0.1310057150563746
7.336,0.2587530554149149
7.34,-0.13724507338213363
7.344,0.23783662113138251
7.348,-0.11658690820476297
7.352,0.22675161623239673
7.356,-0.11971522912598807
7.36,0.21266213382414534
7.364,-0.11405554272480044
7.368,0.21038425583342116
7.372,-0.11578791439111172
7.376,0.20736204324999602
7.38,-0.12003059901584762
7.384,0.2030081250271675
7.388,-0.12072490273995792
7.392,0.1928281309289952
7.396,-0.11370173156576856
7.4,0.18697426745594775
7.404,-0.1111930956823421
7.408,0.1833046952250789
7.412,-0.10543470094426952
7.416,0.1780098389403101
7.42,-0.10147952123765694
7.424,0.16988859016735758
7.428,-0.10290614653068351
7.432,0.17113408214885548
7.436,-0.09659154395272235
7.44,0.1828211293435748
7.444,-0.08920153988325479
7.448,0.1711678782928334
7.452,-0.08593389196188737
7.456,0.1740326135356152
7.46,-0.08400201629712895
7.464,0.16511584786948583
7.468,-0.10670472000502704
7.472,0.16633282445300668
7.476,-0.11332036040436576
7.48,0.19887078784542722
7.484,-0.05407578304915604
7.488,0.2318419077529751
7.492,0.03445401558320994
7.496,0.19466277067028334
7.5,0.08379721791834534
7.504,0.08280156159679135
7.508,0.07923945515070469
7.512,-0.08567549443562564
7.516,0.034693868754691944
7.52,-0.24137183418424757
7.524,-0.0035455474211017507
7.528,-0.27541813854559927
7.532,0.023775945111310277
7.536,-0.16375698630122426
7.54,0.1397160169574524
7.544,-0.008297227053719634
7.548,0.22134705724646053
7.552,0.10695370669782765
7.556,0.2281286983160544
7.56,0.10580567373281186
7.564,0.15020344606177488
7.568,0.027386456799415575
7.572,0.006567824162733762
7.576,-0.11744823943814207
7.58,-0.07951944402641367
7.584,-0.2344969782410938
7.588,-0.09259034928730393
7.592,-0.25302481106734426
7.596,-0.01306931568185708
7.6,-0.14546030835390758
7.604,0.12115989079559489
7.608,0.041525445621835744
7.612,0.2212441033391281
7.616,0.18966508422023634
7.62,0.17725104976623984
7.624,0.17948433148710052
7.628,0.005047448804072979
7.632,0.0847787118732361
7.636,-0.21033379905291658
7.64,0.001638330120540928
7.644,-0.31533382933729337
7.648,-0.023255921428803023
7.652,-0.26642984332698083
7.656,0.07149433144073489
7.66,-0.06519524509975386
7.664,0.17419470863814798
7.668,0.12718097258846825
7.672,0.18484558771618811
7.676,0.16939766129409514
7.68,0.023080103963551146
7.684,0.09074984609980535
7.688,-0.18903714904213498
7.692,0.01265196792058153
7.696,-0.30623081734282775
7.7,-0.008625323338253816
7.704,-0.21734136390005476
7.708,0.09017496718737464
7.712,0.00787557497992164
7.716,0.17460954745290716
7.72,0.15572658340439943
7.724,0.08828386379898259
7.728,0.1369018801307011
7.732,-0.13383129756239046
7.736,0.038157641366211824
7.74,-0.29526770793511975
7.744,-0.011874208561177215
7.748,-0.2422045969457339
7.752,0.06283587880498732
7.756,-0.021812274630646736
7.76,0.145234366598441
7.764,0.15645676555462965
7.768,0.09178012744761076
7.772,0.14539189146022088
7.776,-0.12961976746789275
7.78,0.044112210381904216
7.784,-0.292350030210542
7.788,-0.01840733363030758
7.792,-0.2461918262839223
7.796,0.047174240499470756
7.8,0.00958522045663415
7.804,0.12548480312553423
7.808,0.18963074630000762
7.812,0.015836538556035215
7.816,0.12777816351653126
7.82,-0.24164959454269447
7.824,0.011362644368265746
7.828,-0.24817446402710047
7.832,0.05382248025270956
7.836,0.02890587626793567
7.84,0.1037893927556996
7.844,0.19044751667785795
7.848,-0.041841296098159834
7.852,0.09712875333065403
7.856,-0.2574738910739087
7.86,-0.017104656839490757
7.864,-0.16283013297934615
7.868,0.05834191860936225
7.872,0.1253021147510718
7.876,0.04563223940340671
7.88,0.18434130969299983
7.884,-0.14009265445050018
7.888,0.0529202261049257
7.892,-0.24339208661045883
7.896,-0.0024186019786740873
7.9,-0.08117146537138634
7.904,0.07834883737835609
7.908,0.1740040346916299
7.912,0.031601149374965
7.916,0.15371376972569242
7.92,-0.1713586849804268
7.924,-0.009464891114378343
